DimB_SK,businessname,dbaname,legalowner,namelast,namefirst,address,city,state,zip,property_id,dayphn,Latitude,Longitude,BusinessConcat
3001327,"Joseph's Pizza & Sub Shop",,CRISTIAN O. BELTRAN,CRISTIAN O. BELTRAN,"",1200   Blue Hill AVE,Mattapan,MA,02126,156568,+16172980065,42.283445,-71.091398,"Joseph's Pizza & Sub ShopCRISTIAN O. BELTRAN156568"
3001328,"Joseph's Pizzeria",,VILLARROEL,Villarroel,Ivonnella C,8 S Huntington Av,Mission Hill,MA,02130,156493,+16177319880,42.331757,-71.111738,"Joseph's PizzeriaVillarroelIvonnella C156493"
3001329,Jugos,,,Jugos Mass Ave LLC,"",502   Massachusetts AVE,Roxbury,MA,02118,157478,+16175369700,42.339274,-71.079989,JugosJugos Mass Ave LLC157478
3001330,Jugos,,MASS. GENERAL HOSPITAL  (SS/INDOOR),Marcos,Ronald A.,10  Whittier PL,Boston,MA,02114,157202,+16175369700,42.339274,-71.079989,JugosMarcosRonald A.157202
3001331,Jugos Juice Boston @ MBTA,,MASSACHUSETTS BAY,Juice Boston L L C,Ron Marcos,145  Dartmouth ST,Boston,MA,02116,46313,+19175337788,42.34738,-71.07484,Jugos Juice Boston @ MBTAJuice Boston L L CRon Marcos46313
3001332,Juice Press,,SODEXHO OPERATIONS LLC LICENSING,The Juice Press LLC,Att: Accounts Payable,225   Franklin ST,Boston,MA,02110,158047,+16462854078,42.34682,-71.07543,Juice PressThe Juice Press LLCAtt: Accounts Payable158047
3001333,Juice Press,,,The Juice Press LLC,Att: Accounts Payable,99  Seaport BLVD,Boston,MA,02210,350792,+16462854078,42.34682,-71.07543,Juice PressThe Juice Press LLCAtt: Accounts Payable350792
3001334,Juice Press,,,The Juice Press LLC,Att: Accounts Payable,23  Northern AV,Boston,MA,02210,433389,+16462854078,42.34682,-71.07543,Juice PressThe Juice Press LLCAtt: Accounts Payable433389
3001335,Juice Press,,ONE-31 DARTMOUTH STREET LLC,The Juice Press LLC,Att: Accounts Payable,131  Dartmouth ST,Boston,MA,02116,46311,+16462854078,42.34682,-71.07543,Juice PressThe Juice Press LLCAtt: Accounts Payable46311
3001336,Juicy Greens,,RUSK DEAN TS,Lowney,Ammy,61   South ST,Jamaica Plain,MA,02130,128877,+18572889776,42.30769,-71.11576,Juicy GreensLowneyAmmy128877
3001337,Juicy Greens,,,Lowney,Ammy,196  Quincy ST,Dorchester,MA,02121,377254,+18572889776,42.30769,-71.11576,Juicy GreensLowneyAmmy377254
3001338,Juicy Spot,,YEE KENNETH M TRST,Eng,Lori,16   Tyler ST,Boston,MA,02111,138811,+16179915359,42.3508,-71.06052,Juicy SpotEngLori138811
3001339,JuicyGreens at the Hub- K14,,,Lowney,Ammy,80  Causeway ST,Boston,MA,02114,423633,+16178335676,0,0,JuicyGreens at the Hub- K14LowneyAmmy423633
3001340,Jump On In,,,Saranjit S. Kukreja,Jydti Saxena,100  Holton ST,Brighton,MA,02135,351912,+16177895867,0,0,Jump On InSaranjit S. KukrejaJydti Saxena351912
3001341,Just Thai,,"",JP Thai Group Inc.,Jirakiat Hofman,1512   Dorchester AVE,Dorchester,MA,02122,224752,+16172886388,42.29912,-71.06032,Just ThaiJP Thai Group Inc.Jirakiat Hofman224752
3001342,KALIHARI GRILL,,HAGOS BELAYNESH,BOSTON CILINARY GROUP,FRANKLIN PARK,1   Circuit SQ,Roxbury,MA,02119,154032,+16179892007,42.32318,-71.08645,KALIHARI GRILLBOSTON CILINARY GROUPFRANKLIN PARK154032
3001343,KANTIN,,PETER LUU  PRES.,JENNIFER LIEN,"",1   Brighton AVE,Allston,MA,02134,157732,+16175678388,42.352411,-71.125329,KANTINJENNIFER LIEN157732
3001344,KAO BBQ,,,Panda Legends LLC,Yuanye Hao,75   Harvard AVE,Allston,MA,02134,70397,+16176106679,42.353624,-71.132412,KAO BBQPanda Legends LLCYuanye Hao70397
3001345,"KELLEY'S SQ. PUB",,,JOHN R. MASTRANGELO,"",84   Bennington ST,East Boston,MA,02128,156276,+16175674627,42.376231,-71.035629,"KELLEY'S SQ. PUBJOHN R. MASTRANGELO156276"
3001346,KFC,,,D.E. Foods L L C,"",30 N Beacon ST,Allston,MA,02134,12776,+17819820755,42.35359,-71.13892,KFCD.E. Foods L L C12776
3001347,KING AND I CORP.,,PENDLETON LEIGH,NANDHAVAN,KAMODLHEP,145   Charles ST,Boston,MA,02114,29131,+16177338203,42.360364,-71.070575,KING AND I CORP.NANDHAVANKAMODLHEP29131
3001348,"KING'S LANE LOUNGE & BILLIARDS",,CAMBRIA- SCOTIA COMPANY,UNIQUE DESIGN CONCEPTS L L C,c/o Lyons Group,50   Dalton ST,Boston,MA,02115,45832,+16172622605,42.347065,-71.085643,"KING'S LANE LOUNGE & BILLIARDSUNIQUE DESIGN CONCEPTS L L Cc/o Lyons Group45832"
3001349,"KIPO'S PIZZERIA RESTAURANT",,,DEMASTHNEMIS KATSIOPOULOS,"",106  Bunker Hill St,Charlestown,MA,02129,158070,+16173878983,42.377447,-71.058588,"KIPO'S PIZZERIA RESTAURANTDEMASTHNEMIS KATSIOPOULOS158070"
3001350,Kaju,,,Suh,Mija,636  Beacon ST,Boston,MA,02215,352141,+16179364252,0,0,KajuSuhMija352141
3001351,Kaju Tofu House,,KIM JUNG JA,Boston Kaju Inc.,"",56   Harvard AVE,Allston,MA,02134,155972,+16172088540,42.354326,-71.132221,Kaju Tofu HouseBoston Kaju Inc.155972
3001352,Kala Thai Cookery,,,Hunsa Inc.,Att: Accounts Payable,120   Blackstone ST,Boston,MA,02108,355431,+10000000000,0,0,Kala Thai CookeryHunsa Inc.Att: Accounts Payable355431
3001353,Kapow,,TODSAPORN RATANAJIT  PRES .,M D Group Inc.,"",2257   Dorchester AVE,Dorchester,MA,02124,156107,+16172967505,42.273398,-71.067948,KapowM D Group Inc.156107
3001354,Kava Neo Taverna,,HAMELBURY,Axiotis,George,315   Shawmut AVE,Roxbury,MA,02118,157079,+16172013066,42.34234,-71.070529,Kava Neo TavernaAxiotisGeorge157079
3001355,Kaze Shabu Shabu,,V&L REALTY CORPORATION,Edward Leung,Pres.,41   Essex ST,Boston,MA,02111,54334,+16173388783,42.35235,-71.06158,Kaze Shabu ShabuEdward LeungPres.54334
3001356,"Kelleher's Bar and Grille",,KELLEHER JOHN G TRST,K B G Inc.,"",1410   Centre ST,Roslindale,MA,02131,27568,+16173251222,42.293937,-71.13618,"Kelleher's Bar and GrilleK B G Inc.27568"
3001357,"Kelly's Roast Beef @BOS",,,HMS Host,"",200   Terminal RD,East Boston,MA,02128,341353,+16176346097,0,0,"Kelly's Roast Beef @BOSHMS Host341353"
3001358,Kentucky Fried Chicken,,HADAYIA JEAN T ETAL,D.E. Foods L L C,"",5318   Washington ST,West Roxbury,MA,02132,145716,+17819820755,42.295093,-71.072339,Kentucky Fried ChickenD.E. Foods L L C145716
3001359,Kentucky Fried Chicken,,KFC US PROPERTIES  INC.,D.E. Foods L L C,"",695   Columbia RD,Dorchester,MA,02125,156502,+17819820755,42.295093,-71.072339,Kentucky Fried ChickenD.E. Foods L L C156502
3001360,Kentucky Fried Chicken,,,D.E. Foods L L C,"",465   Washington ST,Dorchester,MA,02124,158171,+17819820755,42.295093,-71.072339,Kentucky Fried ChickenD.E. Foods L L C158171
3001361,Kentucky Fried Chicken,,,D.E. Foods L L C,"",625   American Legion HWY,Roslindale,MA,02131,3173,+17819820755,42.295093,-71.072339,Kentucky Fried ChickenD.E. Foods L L C3173
3001362,"Khadija's  Express Cafe",,GARVIN ROGER,Hareed,Shariifnoor,1127   Harrison AVE,Roxbury,MA,02119,157231,+16177081542,42.330446,-71.08203,"Khadija's  Express CafeHareedShariifnoor157231"
3001363,Kimchipapi Kitchen,,,Son,Joon,81  Harvard AVE,Allston,MA,02134,421104,+16178889368,0,0,Kimchipapi KitchenSonJoon421104
3001364,Kimchipapi Korndogs & Pon de Joy,,PETER LUU  PRES.,Son,Joon,1   Brighton AVE,Allston,MA,02134,157732,+10000000000,42.352411,-71.125329,Kimchipapi Korndogs & Pon de JoySonJoon157732
3001365,King Do,,PHAM JOSEPH TS,Bich Nguyen Pres.,"",1225   Dorchester AVE,Dorchester,MA,02125,48265,+16174365464,42.308959,-71.058405,King DoBich Nguyen Pres.48265
3001366,King Do,,PHAM JOSEPH TS,Hong Nguyen,"",1225   Dorchester AVE,Dorchester,MA,02125,48265,+16174365464,42.308959,-71.058405,King DoHong Nguyen48265
3001367,King Fried Chicken,,,Khan,Abdullah,128   Harvard ST,Boston,MA,02124,380584,+18572663031,0,0,King Fried ChickenKhanAbdullah380584
3001368,Kings Bowl Seaport,,,MacLean,Donald,60  Seaport BLVD,Boston,MA,02210,419846,+18555222695,0,0,Kings Bowl SeaportMacLeanDonald419846
3001369,Kneeland Cafe,,,Mez Gebu,Solomon,75   Kneeland ST,Boston,MA,02111,157505,+16179363953,42.350178,-71.06061,Kneeland CafeMez GebuSolomon157505
3001370,Kneeland Cafe,,,Poreci,Aleksander,75   Kneeland ST,Boston,MA,02111,157505,+16179363953,42.350178,-71.06061,Kneeland CafePoreciAleksander157505
3001371,Kohi Coffee Company,,BOSTON SUPER LPS,Campbell,Ryan,100   Guest ST,Brighton,MA,02135,67705,+15106109315,42.357446,-71.144675,Kohi Coffee CompanyCampbellRyan67705
3001372,Kohi Coffee Company,,BOSTON YOUNG WOMENS,James DeRosier,Ryan Campbell,40   Berkeley ST,Boston,MA,02116,15025,+15106109315,42.357446,-71.144675,Kohi Coffee CompanyJames DeRosierRyan Campbell15025
3001373,Kohi Coffee Company,,,Kohi Coffee Company,Ryan Campbell  Pres.,125   Summer ST,Boston,MA,02110,358005,+15106109315,42.357446,-71.144675,Kohi Coffee CompanyKohi Coffee CompanyRyan Campbell  Pres.358005
3001374,Korean Garden Restaurant,,,Shin Ha Inc.,"",122   Harvard AVE,Allston,MA,02134,157303,+16175628989,42.352431,-71.131711,Korean Garden RestaurantShin Ha Inc.157303
3001375,Koy,,,Chang,Danny Y.,16  North ST,Boston,MA,02109,351696,+19788520978,0,0,KoyChangDanny Y.351696
3001376,Krasi,,SANDER DANIEL TS,Mitsos LLC,Att: Accounts Payable,48   Gloucester ST,Boston,MA,02115,64954,+16179704054,42.348681,-71.084102,KrasiMitsos LLCAtt: Accounts Payable64954
3001377,Kuizinn Lakay Plus,,,Claude Valme,Serge,1672   Blue Hill AVE,Mattapan,MA,02126,16348,+18572058742,42.267624,-71.093257,Kuizinn Lakay PlusClaude ValmeSerge16348
3001378,Kung Fu Tea,,,KF Tea Cleveland Circle LLC,Jianhua Tang,1916B  Beacon ST,Brighton,MA,02135,351867,+16462209991,42.352411,-71.125329,Kung Fu TeaKF Tea Cleveland Circle LLCJianhua Tang351867
3001379,Kung Fu Tea,,MARCO REALTY CORP,Kung Fu Tea Inc.,"",125   Harvard AVE,Allston,MA,02134,70338,+16462209991,42.352411,-71.125329,Kung Fu TeaKung Fu Tea Inc.70338
3001380,Kung Fu Tea,,PETER LUU  PRES.,Tang,Jian Hua,1   Brighton AVE,Allston,MA,02134,157732,+16462209991,42.352411,-71.125329,Kung Fu TeaTangJian Hua157732
3001381,Kung Fu Tea @ Mass. Ave.,,OMER HONCA,Tang Pres.,Jianhua,334   Massachusetts AVE,Boston,MA,02115,156790,+10000000000,42.34261,-71.084169,Kung Fu Tea @ Mass. Ave.Tang Pres.Jianhua156790
3001382,Kured,,"",Kured Inc,Gillian Rozynek,83   Charles ST,Boston,MA,02114,204901,+12038588732,42.344649,-71.102201,KuredKured IncGillian Rozynek204901
3001383,Kured,,,Rozynek,Gillian,201  Brookline Av,Boston,MA,02215,340960,+12038588732,42.344649,-71.102201,KuredRozynekGillian340960
3001384,Kwench Juice Cafe,,,Chakarova,Zheni,230   Congress ST,Boston,MA,02110,358042,+10000000000,0,0,Kwench Juice CafeChakarovaZheni358042
3001385,L STREET DINER,,AOB CORP,AOB CORP,L STREET DINER,108   L ST,South Boston,MA,02127,156806,+16172681155,42.334052,-71.035091,L STREET DINERAOB CORPL STREET DINER156806
3001386,L STREET TAVERN,,WOODS,WOODS,JOHN,195   L ST,South Boston,MA,02127,157574,+16172685643,42.331583,-71.03505,L STREET TAVERNWOODSJOHN157574
3001387,"L'OSTERIA RESTAURANT",,,DIPIETRANTONIO,PAOLINA,104  Salem ST,Boston,MA,02113,157357,+16177237847,42.364291,-71.055638,"L'OSTERIA RESTAURANTDIPIETRANTONIOPAOLINA157357"
3001388,L.A. Burdick Chocolate,,"",Walpole Handmade Chocolates LLC,L.A. Burdick Chocolate,224   Clarendon ST,Boston,MA,02116,340972,+16037563701,42.351219,-71.075653,L.A. Burdick ChocolateWalpole Handmade Chocolates LLCL.A. Burdick Chocolate340972
3001389,L5B1,,,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,424258,+16175366683,0,0,L5B1AramarkCorporation424258
3001390,L5B3,,,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,424258,+16175366683,0,0,L5B3AramarkCorporation424258
3001391,L5C1,,,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,424258,+16175366683,0,0,L5C1AramarkCorporation424258
3001392,L5C3,,,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,424258,+16175366683,0,0,L5C3AramarkCorporation424258
3001393,LA CHIVA RESTAURANT,,DAMICO RENATA V JR,RODRIGO ANGULO PRES.,"",259   Bennington ST,East Boston,MA,02128,14695,+16175696200,42.37825,-71.02954,LA CHIVA RESTAURANTRODRIGO ANGULO PRES.14695
3001394,LA CHIVA RESTAURANT,,DAMICO RENATA V JR,Restrepo,Danilo,259   Bennington ST,East Boston,MA,02128,14695,+16175696200,42.37825,-71.02954,LA CHIVA RESTAURANTRestrepoDanilo14695
3001395,LA FAMIGLIA RISTORANTE,,GIORGIO ALBERT,GIORGIO,MARYANN,112   Salem ST,Boston,MA,02113,121697,+17812843908,42.36455,-71.05571,LA FAMIGLIA RISTORANTEGIORGIOMARYANN121697
3001396,LA REINA,,HENRIQUEZ REINA T,HENRIQUEZ-CHAJON,REINA,80   Bennington ST,East Boston,MA,02128,14936,+10003811799,42.37608,-71.0361,LA REINAHENRIQUEZ-CHAJONREINA14936
3001397,LA SUMMA,,PIZZUTI DONATO F,Barbara Sullivan 30 Fleet St. Corp.,"",26   Fleet ST,Boston,MA,02113,58635,+16175292565,42.36459,-71.05254,LA SUMMABarbara Sullivan 30 Fleet St. Corp.58635
3001398,LA TERRAZA RESTAURANT,,GRAJALES HUMBERTO,GM RESTAURANT ENTERPRISES,INC.,19   Bennington ST,East Boston,MA,02128,14651,+16175615200,42.375103,-71.037993,LA TERRAZA RESTAURANTGM RESTAURANT ENTERPRISESINC.14651
3001399,LAS PALMAS RESTAURANT,,,Herrera,Seila,4337A  Washington ST,Roslindale,MA,02131,351860,+16173233339,0,0,LAS PALMAS RESTAURANTHerreraSeila351860
3001400,LAS PALMAS RESTAURANT,,KRH LLC,IVAN DIAZ OWNER,"",4337   Washington ST,Roslindale,MA,02131,145190,+16173233339,0,0,LAS PALMAS RESTAURANTIVAN DIAZ OWNER145190
3001401,LATINO RESTAURANT,,CABRAL FREDDY,RAFAEL E. VERAS,"",302   Centre ST,Jamaica Plain,MA,02130,27963,+16172654464,42.32273,-71.10325,LATINO RESTAURANTRAFAEL E. VERAS27963
3001402,LAZ CAFE,,PW PROPERTIES LLC,MEHMET BAKIRCI,"",1744   Washington ST,Roxbury,MA,02118,144421,+16175360066,0,0,LAZ CAFEMEHMET BAKIRCI144421
3001403,LAZ CAFE,,,Uzuner,Fatih,1744  Washington ST,Roxbury,MA,02118,351061,+16175360066,0,0,LAZ CAFEUzunerFatih351061
3001404,LC1/Pizza/LB2,,JACK LYONS  MANAGER,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,LC1/Pizza/LB2AramarkCorporation156417
3001405,LC2/LY1,,JACK LYONS  MANAGER,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,LC2/LY1AramarkCorporation156417
3001406,LC4,,JACK LYONS  MANAGER,Aramark,Corporation,4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,LC4AramarkCorporation156417
3001407,LEGAL SEAFOODS,,LEGAL SEAFOODS INC.RISK/B,Legal Sea Foods LLC,Donna Cruz,26   Park SQ,Boston,MA,02116,157711,+16175682800,0,0,LEGAL SEAFOODSLegal Sea Foods LLCDonna Cruz157711
3001408,LEGAL SEAFOODS,,LEGAL SEA FOODS  INC.RISK /BENEFITS,Legal Sea Foods LLC,Donna Cruz,255   State ST,Boston,MA,02109,158086,+16175682800,0,0,LEGAL SEAFOODSLegal Sea Foods LLCDonna Cruz158086
3001409,LEGAL SEAFOODS,,,Legal Seafoods Restaurant Group Inc,Ann Marie Escobar,500   Terminal RD,East Boston,MA,02128,341351,+16175682800,0,0,LEGAL SEAFOODSLegal Seafoods Restaurant Group IncAnn Marie Escobar341351
3001410,LEGAL SEAFOODS,,,Legal Seafoods Restaurant Group Inc,Ann Marie Escobar,200   Terminal RD,East Boston,MA,02128,341353,+16175682800,0,0,LEGAL SEAFOODSLegal Seafoods Restaurant Group IncAnn Marie Escobar341353
3001411,LFV,,JACK LYONS  MANAGER,ARAMARK CORP.,"",4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,LFVARAMARK CORP.156417
3001412,LICKS CAFE,,,ARAMARK,"",1140  Boylston ST,Boston,MA,02115,156962,+16177472712,42.346689,-71.089011,LICKS CAFEARAMARK156962
3001413,LIMONCELLO,,RISTORANTE LIMONCELLO. IN C.,RISTORANTE LIMONCELLO. IN,C.,190   North ST,Boston,MA,02113,158273,+16175234480,42.363379,-71.053961,LIMONCELLORISTORANTE LIMONCELLO. INC.158273
3001414,LITTLE ASIA RESTAURANT,,,TAMMY MAK,"",991   Bennington ST,East Boston,MA,02128,158064,+16179613471,42.386375,-71.007041,LITTLE ASIA RESTAURANTTAMMY MAK158064
3001415,LOCONTES RESTAURANT,,,BROOK FARM INC.,"",116   Salem ST,Boston,MA,02113,157396,+17813966316,42.364676,-71.055658,LOCONTES RESTAURANTBROOK FARM INC.157396
3001416,LONGWOOD HOTEL CORP.,,,Thomas E. Wheaton,Accounts Payable,342   Longwood AVE,Boston,MA,02115,157428,+16175326204,42.338216,-71.106561,LONGWOOD HOTEL CORP.Thomas E. WheatonAccounts Payable157428
3001417,LOS ARRIEROS REST,,OSPINA LIBIO EDGAR,FRANCISCO L. SPINIT,"",13   Meridian ST,East Boston,MA,02128,94394,+16175691666,42.370601,-71.038751,LOS ARRIEROS RESTFRANCISCO L. SPINIT94394
3001418,LUCKY BOSTON CHINESE REST.,,TRAN SUONG M TS,KHANG BA NGUYEN,"",3096   Washington ST,Roxbury,MA,02119,144623,+16174458302,42.31506,-71.09877,LUCKY BOSTON CHINESE REST.KHANG BA NGUYEN144623
3001419,LUCKY CAFE,,,1107 Dot Ave LLC,Paul Eng  President,1107  Dorchester AV,Dorchester,MA,02125,48202,+16178229888,42.312739,-71.05746,LUCKY CAFE1107 Dot Ave LLCPaul Eng  President48202
3001420,"LUCKY'S",,E F & C  LLC,c/o Lyons Group,"",355   Congress ST,Boston,MA,02210,42108,+16175232727,42.350051,-71.04848,"LUCKY'Sc/o Lyons Group42108"
3001421,"LULUS' ALLSTON",,SHERMAN LEONARD S TS,Murampo Inc.,"",417   Cambridge ST,Allston,MA,02134,25121,+10000000000,42.355123,-71.134062,"LULUS' ALLSTONMurampo Inc.25121"
3001422,LY4/LB4,Aramark Corporation,JACK LYONS  MANAGER,ARAMARK CORP.,"",4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,LY4/LB4ARAMARK CORP.156417
3001423,La Abundancia Bakery  Corporation,,,Garcia,Nuri,59  Meridian ST,East Boston,MA,02128,351703,+18575408209,0,0,La Abundancia Bakery  CorporationGarciaNuri351703
3001424,La Be Fana Pizzeria,,UNION SQUARE CONDOMINIUM TR,Leang Hou L L C,"",15 N Beacon ST,Allston,MA,02134,12560,+16179870086,42.35425,-71.13765,La Be Fana PizzeriaLeang Hou L L C12560
3001425,La Cancun,,"",Cachi L L C,"",190H   Sumner ST,East Boston,MA,02128,170105,+16175674449,42.369262,-71.040128,La CancunCachi L L C170105
3001426,La Casa del Pan Debono,,,Rosas Group LLC,Att: Accounts Payable,271   Meridian ST,East Boston,MA,02128,158115,+17818539424,42.3763,-71.038959,La Casa del Pan DebonoRosas Group LLCAtt: Accounts Payable158115
3001427,La Catrina,,,Garcia,Eddie,1620  Commonwealth AVE,Brighton,MA,02135,351767,+16174875060,0,0,La CatrinaGarciaEddie351767
3001428,La Colombe Torrefaction,,,Torrefaction Inc.,La Colombe,23  Northern AVE,Boston,MA,02210,352651,+12154262011,0,0,La Colombe TorrefactionTorrefaction Inc.La Colombe352651
3001429,La Cuchara Restaurant,,,L & A Food Service Corp.,Lissett De Los Santos,381   Blue Hill AVE,Boston,MA,02121,378158,+16174457500,0,0,La Cuchara RestaurantL & A Food Service Corp.Lissett De Los Santos378158
3001430,La Esquina Restaurant,,,Landestoy,Marlene,624   Blue Hill AVE,Dorchester,MA,02121,156302,+16178220200,42.302878,-71.085018,La Esquina RestaurantLandestoyMarlene156302
3001431,La Esquina Sandwiches,,,HP Food Service Inc,Hamer Pimentel,1151B  Blue Hill AV,Dorchester,MA,02124,441941,+10000000000,0,0,La Esquina SandwichesHP Food Service IncHamer Pimentel441941
3001432,La Fonda Colombiana,,JENNY MELGUIZO EL KIOSCO,Castanada,Jorge,972  Saratoga ST,East Boston,MA,02128,157343,+16175610101,42.387091,-71.00758,La Fonda ColombianaCastanadaJorge157343
3001433,La Gran Manzana,,FOUR DIAMOND LLC-MASS CP,Sefias Food Enterprise,"",22   William C Kelly SQ,East Boston,MA,02128,151123,+10000000000,42.375177,-71.0386,La Gran ManzanaSefias Food Enterprise151123
3001434,La La Restaurant,,,Colas,Darah,792   Washington ST,Dorchester,MA,02124,158320,+16172658171,42.283811,-71.07134,La La RestaurantColasDarah158320
3001435,La Lechonera Restaurant,,,Figueroa,Beatriz,342   Cummins HWY,Roslindale,MA,02131,44868,+16173230311,42.2788,-71.11601,La Lechonera RestaurantFigueroaBeatriz44868
3001436,La Mamma Pizza And More,,BRIGHTON PLACE CONDO TR,Marco A. Vasquez & Juan C. Villarroel,"",190   Brighton AVE,Allston,MA,02134,20106,+16177831661,42.35303,-71.1339,La Mamma Pizza And MoreMarco A. Vasquez & Juan C. Villarroel20106
3001437,La Neta,,NC REALTY GROUP LLC,Rodriguez,Allan,255   Newbury ST,Boston,MA,02116,101471,+16179380355,42.34968,-71.08305,La NetaRodriguezAllan101471
3001438,La Parada Dominican Kitchen,,,Pena,Yonatan,3094  Washington ST,Roxbury,MA,02119,351590,+16179427599,0,0,La Parada Dominican KitchenPenaYonatan351590
3001439,La Parrilla,,"",Cruz,Diustin,299   Hancock ST,Dorchester,MA,02125,165966,+16179905754,42.308104,-71.058789,La ParrillaCruzDiustin165966
3001440,La Patrona Mexican Grill,,VASSALLO EDUARDO ETAL,Cabral,Elizabeth,360  Centre ST,Jamaica Plain,MA,02130,28004,+16174774815,42.32229,-71.10776,La Patrona Mexican GrillCabralElizabeth28004
3001441,La Taqueria,,"",Gualdron,Diana,632   Hyde Park AVE,Roslindale,MA,02131,166470,+16179428117,42.278703,-71.118942,La TaqueriaGualdronDiana166470
3001442,La Voile Brasserie,,DER HAGOPIAN NUBAR TS,Bato L L C,"",257   Newbury ST,Boston,MA,02116,101472,+16175874200,42.34966,-71.08314,La Voile BrasserieBato L L C101472
3001443,LaColombe Torrefaction Inc.,,LOU 754 ATLANTIC PROPERTY,LaColombe Torrefaction Inc.,Gregory Smith,745   Atlantic AVE,Boston,MA,02111,6354,+12154262011,42.35031,-71.0571,LaColombe Torrefaction Inc.LaColombe Torrefaction Inc.Gregory Smith6354
3001444,Land of Fire Pizzeria,,,Land of Fire Azerbaijan,Ramzi Guluzade,1696   Commonwealth AVE,Brighton,MA,02135,156189,+10000000000,42.341227,-71.146549,Land of Fire PizzeriaLand of Fire AzerbaijanRamzi Guluzade156189
3001445,Land of Pizza,,,Kyriaris,Vasilios,445 W Broadway,South Boston,MA,02127,21508,+16172694442,42.33601,-71.04691,Land of PizzaKyriarisVasilios21508
3001446,Landmark Public House,,,Brooks,Ed,772  Adams ST,Dorchester,MA,02124,383124,+16173083186,0,0,Landmark Public HouseBrooksEd383124
3001447,"Lani's Pizza",,,Gonzalez,Deyline,1288   Blue Hill AVE,Mattapan,MA,02126,16225,+16175866883,42.279782,-71.09262,"Lani's PizzaGonzalezDeyline16225"
3001448,Lanta Asian Cuisine,,,Yee Yang,J & Y Enterperises Inc.,38   Batterymarch ST,Boston,MA,02110,157539,+10000000000,42.357589,-71.053939,Lanta Asian CuisineYee YangJ & Y Enterperises Inc.157539
3001449,Las Vegas Seafood Restaurant,,,CLAUDE DIEUDONNE,"",1200   River ST,Boston,MA,02136,413554,+16173642772,0,0,Las Vegas Seafood RestaurantCLAUDE DIEUDONNE413554
