DimB_SK,DimL_SK,DimV_SK,ViolationLevel
3001748,2000768,100175,1
3001748,2000768,100181,1
3001748,2000768,100224,1
3001748,2000768,100234,1
3001748,2000768,100243,1
3001748,2000768,100255,1
3001748,2000768,100306,1
3001748,2000768,100335,1
3001748,2000768,100360,1
3001748,2000768,100372,1
3001748,2000768,100376,1
3001748,2000768,100380,1
3001748,2000768,100413,0
3001748,2000768,100416,3
3001748,2000768,100417,3
3001748,2000768,100420,3
3001749,2000901,100000,0
3001749,2000901,100009,1
3001749,2000901,100013,3
3001749,2000901,100014,3
3001749,2000901,100017,1
3001749,2000901,100018,1
3001749,2000901,100021,3
3001749,2000901,100022,1
3001749,2000901,100023,1
3001749,2000901,100026,1
3001749,2000901,100028,3
3001749,2000901,100031,1
3001749,2000901,100032,1
3001749,2000901,100033,1
3001749,2000901,100035,1
3001749,2000901,100036,1
3001749,2000901,100037,1
3001749,2000901,100038,1
3001749,2000901,100042,1
3001749,2000901,100043,2
3001749,2000901,100044,1
3001749,2000901,100051,1
3001749,2000901,100053,3
3001749,2000901,100054,3
3001749,2000901,100055,1
3001749,2000901,100056,1
3001749,2000901,100058,1
3001749,2000901,100060,2
3001749,2000901,100061,1
3001749,2000901,100062,1
3001749,2000901,100063,1
3001749,2000901,100064,1
3001749,2000901,100065,1
3001749,2000901,100066,1
3001749,2000901,100070,3
3001749,2000901,100071,3
3001749,2000901,100072,3
3001749,2000901,100075,1
3001749,2000901,100078,1
3001749,2000901,100139,1
3001749,2000901,100143,1
3001749,2000901,100166,3
3001749,2000901,100168,2
3001749,2000901,100176,2
3001749,2000901,100199,1
3001749,2000901,100220,2
3001749,2000901,100234,1
3001749,2000901,100255,1
3001749,2000901,100260,1
3001749,2000901,100300,1
3001749,2000901,100333,1
3001749,2000901,100335,1
3001749,2000901,100360,1
3001749,2000901,100366,1
3001749,2000901,100369,2
3001749,2000901,100370,1
3001749,2000901,100372,1
3001749,2000901,100374,1
3001749,2000901,100375,1
3001749,2000901,100376,1
3001749,2000901,100413,0
3001749,2000901,100417,3
3001750,2001131,100000,0
3001750,2001131,100013,3
3001750,2001131,100014,3
3001750,2001131,100018,1
3001750,2001131,100021,3
3001750,2001131,100023,1
3001750,2001131,100025,1
3001750,2001131,100026,1
3001750,2001131,100028,3
3001750,2001131,100029,3
3001750,2001131,100030,3
3001750,2001131,100031,1
3001750,2001131,100032,1
3001750,2001131,100033,1
3001750,2001131,100037,1
3001750,2001131,100038,1
3001750,2001131,100041,3
3001750,2001131,100042,1
3001750,2001131,100043,2
3001750,2001131,100044,1
3001750,2001131,100049,3
3001750,2001131,100051,1
3001750,2001131,100054,3
3001750,2001131,100055,1
3001750,2001131,100058,1
3001750,2001131,100060,2
3001750,2001131,100061,1
3001750,2001131,100062,1
3001750,2001131,100063,1
3001750,2001131,100064,1
3001750,2001131,100065,1
3001750,2001131,100075,1
3001750,2001131,100077,1
3001750,2001131,100417,3
3001750,2001131,100418,3
3001750,2001131,100419,2
3001750,2001131,100420,3
3001751,2000730,100000,0
3001751,2000730,100017,1
3001751,2000730,100023,1
3001751,2000730,100032,1
3001751,2000730,100033,1
3001751,2000730,100037,1
3001751,2000730,100042,1
3001751,2000730,100044,1
3001751,2000730,100051,1
3001751,2000730,100055,1
3001751,2000730,100060,2
3001751,2000730,100062,1
3001751,2000730,100063,1
3001751,2000730,100064,1
3001751,2000730,100143,1
3001751,2000730,100206,2
3001752,2001010,100000,0
3001752,2001010,100003,3
3001752,2001010,100009,1
3001752,2001010,100012,3
3001752,2001010,100014,3
3001752,2001010,100016,3
3001752,2001010,100017,1
3001752,2001010,100018,1
3001752,2001010,100021,3
3001752,2001010,100023,1
3001752,2001010,100025,1
3001752,2001010,100028,3
3001752,2001010,100029,3
3001752,2001010,100030,3
3001752,2001010,100031,1
3001752,2001010,100032,1
3001752,2001010,100033,1
3001752,2001010,100037,1
3001752,2001010,100038,1
3001752,2001010,100040,1
3001752,2001010,100041,3
3001752,2001010,100042,1
3001752,2001010,100043,2
3001752,2001010,100044,1
3001752,2001010,100045,1
3001752,2001010,100046,1
3001752,2001010,100051,1
3001752,2001010,100054,3
3001752,2001010,100055,1
3001752,2001010,100057,1
3001752,2001010,100058,1
3001752,2001010,100060,2
3001752,2001010,100062,1
3001752,2001010,100063,1
3001752,2001010,100064,1
3001752,2001010,100071,3
3001752,2001010,100075,1
3001752,2001010,100102,2
3001752,2001010,100130,1
3001752,2001010,100199,1
3001752,2001010,100221,1
3001752,2001010,100226,2
3001752,2001010,100234,1
3001752,2001010,100258,3
3001752,2001010,100259,1
3001752,2001010,100260,1
3001752,2001010,100306,1
3001752,2001010,100335,1
3001752,2001010,100366,1
3001752,2001010,100371,1
3001752,2001010,100372,1
3001752,2001010,100416,3
3001752,2001010,100417,3
3001752,2001010,100418,3
3001753,2000735,100000,0
3001753,2000735,100012,3
3001753,2000735,100013,3
3001753,2000735,100014,3
3001753,2000735,100017,1
3001753,2000735,100018,1
3001753,2000735,100025,1
3001753,2000735,100033,1
3001753,2000735,100037,1
3001753,2000735,100038,1
3001753,2000735,100042,1
3001753,2000735,100043,2
3001753,2000735,100044,1
3001753,2000735,100045,1
3001753,2000735,100051,1
3001753,2000735,100055,1
3001753,2000735,100060,2
3001753,2000735,100062,1
3001753,2000735,100064,1
3001753,2000735,100065,1
3001753,2000735,100067,1
3001753,2000735,100071,3
3001753,2000735,100075,1
3001753,2000735,100168,2
3001753,2000735,100203,1
3001753,2000735,100224,1
3001753,2000735,100256,2
3001753,2000735,100278,1
3001753,2000735,100304,2
3001753,2000735,100416,3
3001754,2000691,100000,0
3001754,2000691,100012,3
3001754,2000691,100014,3
3001754,2000691,100032,1
3001754,2000691,100033,1
3001754,2000691,100036,1
3001754,2000691,100037,1
3001754,2000691,100041,3
3001754,2000691,100047,1
3001754,2000691,100051,1
3001754,2000691,100055,1
3001754,2000691,100060,2
3001754,2000691,100075,1
3001754,2000691,100374,1
3001754,2000691,100416,3
3001754,2000691,100417,3
3001755,2001681,100009,1
3001755,2001681,100038,1
3001755,2001681,100055,1
3001755,2001681,100083,1
3001755,2001681,100084,2
3001755,2001681,100100,1
3001755,2001681,100102,2
3001755,2001681,100129,3
3001755,2001681,100136,3
3001755,2001681,100143,1
3001755,2001681,100166,3
3001755,2001681,100175,1
3001755,2001681,100176,2
3001755,2001681,100198,1
3001755,2001681,100199,1
3001755,2001681,100243,1
3001755,2001681,100260,1
3001755,2001681,100333,1
3001755,2001681,100335,1
3001755,2001681,100341,1
3001755,2001681,100369,2
3001755,2001681,100372,1
3001755,2001681,100413,0
3001755,2001681,100420,3
3001756,2002234,100000,0
3001756,2002234,100163,3
3001757,2001692,100000,0
3001757,2001692,100083,1
3001757,2001692,100084,2
3001757,2001692,100094,3
3001757,2001692,100095,2
3001757,2001692,100099,1
3001757,2001692,100100,1
3001757,2001692,100102,2
3001757,2001692,100130,1
3001757,2001692,100139,1
3001757,2001692,100166,3
3001757,2001692,100226,2
3001757,2001692,100234,1
3001757,2001692,100304,2
3001757,2001692,100306,1
3001757,2001692,100341,1
3001757,2001692,100356,2
3001757,2001692,100374,1
3001757,2001692,100413,0
3001758,2001270,100000,0
3001758,2001270,100009,1
3001758,2001270,100012,3
3001758,2001270,100014,3
3001758,2001270,100018,1
3001758,2001270,100019,1
3001758,2001270,100021,3
3001758,2001270,100023,1
3001758,2001270,100025,1
3001758,2001270,100028,3
3001758,2001270,100029,3
3001758,2001270,100030,3
3001758,2001270,100032,1
3001758,2001270,100033,1
3001758,2001270,100035,1
3001758,2001270,100036,1
3001758,2001270,100037,1
3001758,2001270,100038,1
3001758,2001270,100040,1
3001758,2001270,100041,3
3001758,2001270,100042,1
3001758,2001270,100043,2
3001758,2001270,100044,1
3001758,2001270,100045,1
3001758,2001270,100051,1
3001758,2001270,100052,2
3001758,2001270,100053,3
3001758,2001270,100054,3
3001758,2001270,100055,1
3001758,2001270,100057,1
3001758,2001270,100058,1
3001758,2001270,100059,1
3001758,2001270,100062,1
3001758,2001270,100063,1
3001758,2001270,100064,1
3001758,2001270,100065,1
3001758,2001270,100066,1
3001758,2001270,100068,1
3001758,2001270,100071,3
3001758,2001270,100075,1
3001758,2001270,100077,1
3001758,2001270,100084,2
3001758,2001270,100093,3
3001758,2001270,100144,1
3001758,2001270,100166,3
3001758,2001270,100168,2
3001758,2001270,100251,1
3001758,2001270,100256,2
3001758,2001270,100258,3
3001758,2001270,100260,1
3001758,2001270,100288,2
3001758,2001270,100320,1
3001758,2001270,100335,1
3001758,2001270,100360,1
3001758,2001270,100366,1
3001758,2001270,100390,3
3001758,2001270,100404,2
3001758,2001270,100408,1
3001758,2001270,100416,3
3001758,2001270,100417,3
3001758,2001270,100421,3
3001759,2002341,100000,0
3001759,2002341,100127,2
3001759,2002341,100243,1
3001759,2002341,100256,2
3001759,2002341,100304,2
3001760,2001278,100000,0
3001760,2001278,100009,1
3001760,2001278,100017,1
3001760,2001278,100023,1
3001760,2001278,100025,1
3001760,2001278,100030,3
3001760,2001278,100032,1
3001760,2001278,100033,1
3001760,2001278,100036,1
3001760,2001278,100037,1
3001760,2001278,100038,1
3001760,2001278,100041,3
3001760,2001278,100042,1
3001760,2001278,100043,2
3001760,2001278,100044,1
3001760,2001278,100045,1
3001760,2001278,100051,1
3001760,2001278,100054,3
3001760,2001278,100055,1
3001760,2001278,100058,1
3001760,2001278,100060,2
3001760,2001278,100061,1
3001760,2001278,100062,1
3001760,2001278,100063,1
3001760,2001278,100064,1
3001760,2001278,100066,1
3001760,2001278,100075,1
3001760,2001278,100084,2
3001760,2001278,100130,1
3001760,2001278,100139,1
3001760,2001278,100143,1
3001760,2001278,100167,3
3001760,2001278,100179,3
3001760,2001278,100220,2
3001760,2001278,100224,1
3001760,2001278,100242,2
3001760,2001278,100243,1
3001760,2001278,100256,2
3001760,2001278,100258,3
3001760,2001278,100260,1
3001760,2001278,100276,1
3001760,2001278,100277,1
3001760,2001278,100289,2
3001760,2001278,100306,1
3001760,2001278,100340,1
3001760,2001278,100355,2
3001760,2001278,100356,2
3001760,2001278,100358,1
3001760,2001278,100369,2
3001760,2001278,100374,1
3001760,2001278,100376,1
3001760,2001278,100415,3
3001760,2001278,100416,3
3001760,2001278,100417,3
3001760,2001278,100418,3
3001760,2001278,100420,3
3001761,2002800,100000,0
3001761,2002800,100009,1
3001761,2002800,100014,3
3001761,2002800,100021,3
3001761,2002800,100023,1
3001761,2002800,100029,3
3001761,2002800,100032,1
3001761,2002800,100033,1
3001761,2002800,100037,1
3001761,2002800,100041,3
3001761,2002800,100043,2
3001761,2002800,100044,1
3001761,2002800,100047,1
3001761,2002800,100051,1
3001761,2002800,100055,1
3001761,2002800,100058,1
3001761,2002800,100059,1
3001761,2002800,100060,2
3001761,2002800,100062,1
3001761,2002800,100064,1
3001761,2002800,100066,1
3001761,2002800,100075,1
3001761,2002800,100083,1
3001761,2002800,100137,1
3001761,2002800,100164,1
3001761,2002800,100166,3
3001761,2002800,100168,2
3001761,2002800,100178,2
3001761,2002800,100205,1
3001761,2002800,100227,2
3001761,2002800,100228,2
3001761,2002800,100243,1
3001761,2002800,100255,1
3001761,2002800,100256,2
3001761,2002800,100260,1
3001761,2002800,100306,1
3001761,2002800,100356,2
3001761,2002800,100358,1
3001761,2002800,100366,1
3001761,2002800,100372,1
3001761,2002800,100384,3
3001761,2002800,100413,0
3001761,2002800,100417,3
3001761,2002800,100420,3
3001762,2001231,100000,0
3001762,2001231,100013,3
3001762,2001231,100014,3
3001762,2001231,100017,1
3001762,2001231,100023,1
3001762,2001231,100028,3
3001762,2001231,100033,1
3001762,2001231,100036,1
3001762,2001231,100038,1
3001762,2001231,100041,3
3001762,2001231,100042,1
3001762,2001231,100043,2
3001762,2001231,100044,1
3001762,2001231,100051,1
3001762,2001231,100053,3
3001762,2001231,100054,3
3001762,2001231,100055,1
3001762,2001231,100058,1
3001762,2001231,100059,1
3001762,2001231,100060,2
3001762,2001231,100061,1
3001762,2001231,100062,1
3001762,2001231,100063,1
3001762,2001231,100064,1
3001762,2001231,100075,1
3001762,2001231,100139,1
3001762,2001231,100234,1
3001762,2001231,100260,1
3001762,2001231,100304,2
3001762,2001231,100316,1
3001762,2001231,100326,1
3001762,2001231,100335,1
3001762,2001231,100355,2
3001762,2001231,100366,1
3001762,2001231,100413,0
3001762,2001231,100416,3
3001762,2001231,100417,3
3001763,2001697,100000,0
3001764,2000284,100009,1
3001764,2000284,100012,3
3001764,2000284,100013,3
3001764,2000284,100014,3
3001764,2000284,100017,1
3001764,2000284,100021,3
3001764,2000284,100023,1
3001764,2000284,100028,3
3001764,2000284,100032,1
3001764,2000284,100033,1
3001764,2000284,100036,1
3001764,2000284,100037,1
3001764,2000284,100041,3
3001764,2000284,100042,1
3001764,2000284,100043,2
3001764,2000284,100044,1
3001764,2000284,100045,1
3001764,2000284,100047,1
3001764,2000284,100048,1
3001764,2000284,100051,1
3001764,2000284,100054,3
3001764,2000284,100055,1
3001764,2000284,100056,1
3001764,2000284,100058,1
3001764,2000284,100059,1
3001764,2000284,100060,2
3001764,2000284,100062,1
3001764,2000284,100063,1
3001764,2000284,100064,1
3001764,2000284,100065,1
3001764,2000284,100071,3
3001764,2000284,100074,1
3001764,2000284,100075,1
3001764,2000284,100083,1
3001764,2000284,100084,2
3001764,2000284,100128,1
3001764,2000284,100129,3
3001764,2000284,100130,1
3001764,2000284,100139,1
3001764,2000284,100143,1
3001764,2000284,100166,3
3001764,2000284,100168,2
3001764,2000284,100198,1
3001764,2000284,100205,1
3001764,2000284,100222,2
3001764,2000284,100226,2
3001764,2000284,100255,1
3001764,2000284,100256,2
3001764,2000284,100258,3
3001764,2000284,100260,1
3001764,2000284,100277,1
3001764,2000284,100298,2
3001764,2000284,100306,1
3001764,2000284,100320,1
3001764,2000284,100322,1
3001764,2000284,100326,1
3001764,2000284,100330,1
3001764,2000284,100335,1
3001764,2000284,100350,1
3001764,2000284,100360,1
3001764,2000284,100369,2
3001764,2000284,100371,1
3001764,2000284,100372,1
3001764,2000284,100374,1
3001764,2000284,100411,3
3001764,2000284,100413,0
3001764,2000284,100416,3
3001764,2000284,100417,3
3001765,2002849,100000,0
3001765,2002849,100009,1
3001765,2002849,100014,3
3001765,2002849,100017,1
3001765,2002849,100019,1
3001765,2002849,100023,1
3001765,2002849,100024,1
3001765,2002849,100029,3
3001765,2002849,100030,3
3001765,2002849,100033,1
3001765,2002849,100037,1
3001765,2002849,100038,1
3001765,2002849,100040,1
3001765,2002849,100042,1
3001765,2002849,100044,1
3001765,2002849,100049,3
3001765,2002849,100051,1
3001765,2002849,100055,1
3001765,2002849,100060,2
3001765,2002849,100062,1
3001765,2002849,100064,1
3001765,2002849,100071,3
3001765,2002849,100102,2
3001765,2002849,100139,1
3001765,2002849,100166,3
3001765,2002849,100206,2
3001765,2002849,100335,1
3001766,2001774,100000,0
3001766,2001774,100014,3
3001766,2001774,100018,1
3001766,2001774,100019,1
3001766,2001774,100021,3
3001766,2001774,100023,1
3001766,2001774,100030,3
3001766,2001774,100032,1
3001766,2001774,100033,1
3001766,2001774,100035,1
3001766,2001774,100041,3
3001766,2001774,100042,1
3001766,2001774,100044,1
3001766,2001774,100051,1
3001766,2001774,100055,1
3001766,2001774,100071,3
3001766,2001774,100074,1
3001766,2001774,100083,1
3001766,2001774,100139,1
3001766,2001774,100144,1
3001766,2001774,100162,1
3001766,2001774,100198,1
3001766,2001774,100228,2
3001766,2001774,100231,1
3001766,2001774,100306,1
3001767,2002856,100000,0
3001767,2002856,100023,1
3001767,2002856,100032,1
3001767,2002856,100033,1
3001767,2002856,100037,1
3001767,2002856,100040,1
3001767,2002856,100049,3
3001767,2002856,100051,1
3001767,2002856,100055,1
3001767,2002856,100058,1
3001767,2002856,100064,1
3001767,2002856,100066,1
3001767,2002856,100199,1
3001767,2002856,100227,2
3001767,2002856,100251,1
3001767,2002856,100341,1
3001767,2002856,100374,1
3001767,2002856,100413,0
3001768,2002494,100084,2
3001768,2002494,100102,2
3001768,2002494,100300,1
3001769,2002056,100000,0
3001769,2002056,100084,2
3001769,2002056,100093,3
3001769,2002056,100109,2
3001769,2002056,100128,1
3001769,2002056,100129,3
3001769,2002056,100130,1
3001769,2002056,100139,1
3001769,2002056,100143,1
3001769,2002056,100155,2
3001769,2002056,100167,3
3001769,2002056,100168,2
3001769,2002056,100185,1
3001769,2002056,100199,1
3001769,2002056,100256,2
3001769,2002056,100260,1
3001769,2002056,100286,3
3001769,2002056,100300,1
3001769,2002056,100304,2
3001769,2002056,100312,1
3001769,2002056,100335,1
3001769,2002056,100341,1
3001769,2002056,100355,2
3001769,2002056,100362,1
3001769,2002056,100364,1
3001769,2002056,100369,2
3001769,2002056,100372,1
3001769,2002056,100374,1
3001769,2002056,100392,3
3001769,2002056,100397,2
3001769,2002056,100413,0
3001770,2001751,100018,1
3001770,2001751,100023,1
3001770,2001751,100032,1
3001770,2001751,100033,1
3001770,2001751,100038,1
